claim_id,value,unit,source,source_sha256,field,meaning
ctrl.N8.expected_cost,953772969/100000000,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=8].expected_cost,"compiled controller, independent audit"
ctrl.N8.exact_match,True,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=8].exact_match,"compiled controller, independent audit"
ctrl.N8.worst_case_cost,42,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=8].worst_case_cost,"compiled controller, independent audit"
ctrl.N8.action_nodes,13,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=8].action_nodes,"compiled controller, independent audit"
ctrl.N8.total_nodes,15,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=8].total_nodes,"compiled controller, independent audit"
ctrl.N8.program_bytes,2494,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=8].program_bytes,"compiled controller, independent audit"
ctrl.N12.worlds,4096,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=12].worlds,"compiled controller, independent audit"
ctrl.N12.wrong_answers,0,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=12].wrong_answers,"compiled controller, independent audit"
ctrl.N12.expected_cost,15734710706799/1000000000000,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=12].expected_cost,"compiled controller, independent audit"
ctrl.N12.exact_match,True,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=12].exact_match,"compiled controller, independent audit"
ctrl.N12.worst_case_cost,62,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=12].worst_case_cost,"compiled controller, independent audit"
ctrl.N12.action_nodes,18,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=12].action_nodes,"compiled controller, independent audit"
ctrl.N12.total_nodes,20,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=12].total_nodes,"compiled controller, independent audit"
ctrl.N12.program_bytes,3264,,artifact:da03d2e8-5e7f-46b6-923f-23fc4e1efbed,5738e4f5ab472b68e3e464c445ca0135ce0a6fbaeda7d902b0c6927b79f9d52f,results[N=12].program_bytes,"compiled controller, independent audit"
codex.cold.N4.LB,47639/10000,,file:codex-package/leakage_cold_start_N4.json,98513ed32d8be8ecf6f24e47fcb112314b1791e160979b370b858786f24e3385,LB,Codex cold-start certificate
codex.cold.N4.UB,47639/10000,,file:codex-package/leakage_cold_start_N4.json,98513ed32d8be8ecf6f24e47fcb112314b1791e160979b370b858786f24e3385,UB,Codex cold-start certificate
codex.cold.N4.relaxed_pair_states,211,,file:codex-package/leakage_cold_start_N4.json,98513ed32d8be8ecf6f24e47fcb112314b1791e160979b370b858786f24e3385,relaxed_pair_states,Codex cold-start certificate
codex.cold.N4.original_active_states,83,,file:codex-package/leakage_cold_start_N4.json,98513ed32d8be8ecf6f24e47fcb112314b1791e160979b370b858786f24e3385,original_active_states,Codex cold-start certificate
codex.cold.N4.conditional_zero_mean_checks,276,,file:codex-package/leakage_cold_start_N4.json,98513ed32d8be8ecf6f24e47fcb112314b1791e160979b370b858786f24e3385,conditional_zero_mean_checks,Codex cold-start certificate
codex.cold.N4.total_seconds_including_preparation_and_audits,0.0314024998806417,,file:codex-package/leakage_cold_start_N4.json,98513ed32d8be8ecf6f24e47fcb112314b1791e160979b370b858786f24e3385,total_seconds_including_preparation_and_audits,Codex cold-start certificate
codex.cold.N8.LB,953772969/100000000,,file:codex-package/leakage_cold_start_N8.json,d5fa5bb4bf24250074c35bcef4ce191d6971fd6e8f851687a717442202b22ca5,LB,Codex cold-start certificate
codex.cold.N8.UB,953772969/100000000,,file:codex-package/leakage_cold_start_N8.json,d5fa5bb4bf24250074c35bcef4ce191d6971fd6e8f851687a717442202b22ca5,UB,Codex cold-start certificate
codex.cold.N8.relaxed_pair_states,6610,,file:codex-package/leakage_cold_start_N8.json,d5fa5bb4bf24250074c35bcef4ce191d6971fd6e8f851687a717442202b22ca5,relaxed_pair_states,Codex cold-start certificate
codex.cold.N8.original_active_states,1372,,file:codex-package/leakage_cold_start_N8.json,d5fa5bb4bf24250074c35bcef4ce191d6971fd6e8f851687a717442202b22ca5,original_active_states,Codex cold-start certificate
codex.cold.N8.conditional_zero_mean_checks,7244,,file:codex-package/leakage_cold_start_N8.json,d5fa5bb4bf24250074c35bcef4ce191d6971fd6e8f851687a717442202b22ca5,conditional_zero_mean_checks,Codex cold-start certificate
codex.cold.N8.total_seconds_including_preparation_and_audits,0.905512300087139,,file:codex-package/leakage_cold_start_N8.json,d5fa5bb4bf24250074c35bcef4ce191d6971fd6e8f851687a717442202b22ca5,total_seconds_including_preparation_and_audits,Codex cold-start certificate
codex.cold.N12.LB,15734710706799/1000000000000,,file:codex-package/leakage_cold_start_N12.json,6f3864aa68fced46400b4578f960fb06f4c7de4d18bed4266e32f07f1c9c78c8,LB,Codex cold-start certificate
codex.cold.N12.UB,15734710706799/1000000000000,,file:codex-package/leakage_cold_start_N12.json,6f3864aa68fced46400b4578f960fb06f4c7de4d18bed4266e32f07f1c9c78c8,UB,Codex cold-start certificate
codex.cold.N12.relaxed_pair_states,40016,,file:codex-package/leakage_cold_start_N12.json,6f3864aa68fced46400b4578f960fb06f4c7de4d18bed4266e32f07f1c9c78c8,relaxed_pair_states,Codex cold-start certificate
codex.cold.N12.original_active_states,6525,,file:codex-package/leakage_cold_start_N12.json,6f3864aa68fced46400b4578f960fb06f4c7de4d18bed4266e32f07f1c9c78c8,original_active_states,Codex cold-start certificate
codex.cold.N12.conditional_zero_mean_checks,38674,,file:codex-package/leakage_cold_start_N12.json,6f3864aa68fced46400b4578f960fb06f4c7de4d18bed4266e32f07f1c9c78c8,conditional_zero_mean_checks,Codex cold-start certificate
codex.cold.N12.total_seconds_including_preparation_and_audits,12.954640000127256,,file:codex-package/leakage_cold_start_N12.json,6f3864aa68fced46400b4578f960fb06f4c7de4d18bed4266e32f07f1c9c78c8,total_seconds_including_preparation_and_audits,Codex cold-start certificate
codex.cert.N4.penalty_pair_states,262,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=4].penalty_pair_states,Codex LB=UB certificate
codex.cert.N4.martingale_checks,494,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=4].martingale_checks,Codex LB=UB certificate
codex.cert.N4.negative_potential_action_residuals,1,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=4].negative_potential_action_residuals,Codex LB=UB certificate
codex.cert.N4.certified_gap,0,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=4].certified_gap,Codex LB=UB certificate
codex.cert.N8.penalty_pair_states,13907,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=8].penalty_pair_states,Codex LB=UB certificate
codex.cert.N8.martingale_checks,19877,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=8].martingale_checks,Codex LB=UB certificate
codex.cert.N8.negative_potential_action_residuals,56,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=8].negative_potential_action_residuals,Codex LB=UB certificate
codex.cert.N8.certified_gap,0,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=8].certified_gap,Codex LB=UB certificate
codex.cert.N12.penalty_pair_states,362309,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=12].penalty_pair_states,Codex LB=UB certificate
codex.cert.N12.martingale_checks,491437,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=12].martingale_checks,Codex LB=UB certificate
codex.cert.N12.negative_potential_action_residuals,2267,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=12].negative_potential_action_residuals,Codex LB=UB certificate
codex.cert.N12.certified_gap,0,,file:codex-package/nonanticipativity_results.json,d4c2a9a32f8e7426f28b034bde246d753d49606630f77b34fae7d14a0136df54,models[N=12].certified_gap,Codex LB=UB certificate
codex.dd.table.value.strict.nodes,7964,nodes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,original_table_diagrams[N=12] min over orders,decision-diagram size
codex.dd.table.value.strict.bytes,189473,bytes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,original_table_diagrams[N=12] min over orders,decision-diagram bytes
codex.dd.table.value.reachable_only.nodes,5745,nodes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,original_table_diagrams[N=12] min over orders,decision-diagram size
codex.dd.table.value.reachable_only.bytes,154026,bytes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,original_table_diagrams[N=12] min over orders,decision-diagram bytes
codex.dd.table.policy.strict.nodes,1829,nodes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,original_table_diagrams[N=12] min over orders,decision-diagram size
codex.dd.table.policy.strict.bytes,31278,bytes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,original_table_diagrams[N=12] min over orders,decision-diagram bytes
codex.dd.table.policy.reachable_only.nodes,1123,nodes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,original_table_diagrams[N=12] min over orders,decision-diagram size
codex.dd.table.policy.reachable_only.bytes,17543,bytes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,original_table_diagrams[N=12] min over orders,decision-diagram bytes
codex.dd.table.value_terminal_lb,1967,count,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,original_table_diagrams[N=12].value_terminal_lower_bound,distinct exact values
codex.dd.quotient.value.strict.nodes,6875,nodes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotient_diagrams[N=12] min over orders,decision-diagram size
codex.dd.quotient.value.strict.bytes,154560,bytes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotient_diagrams[N=12] min over orders,decision-diagram bytes
codex.dd.quotient.value.reachable_only.nodes,4969,nodes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotient_diagrams[N=12] min over orders,decision-diagram size
codex.dd.quotient.value.reachable_only.bytes,126991,bytes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotient_diagrams[N=12] min over orders,decision-diagram bytes
codex.dd.quotient.policy.strict.nodes,821,nodes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotient_diagrams[N=12] min over orders,decision-diagram size
codex.dd.quotient.policy.strict.bytes,13332,bytes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotient_diagrams[N=12] min over orders,decision-diagram bytes
codex.dd.quotient.policy.reachable_only.nodes,527,nodes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotient_diagrams[N=12] min over orders,decision-diagram size
codex.dd.quotient.policy.reachable_only.bytes,8815,bytes,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotient_diagrams[N=12] min over orders,decision-diagram bytes
codex.quot.N4.states,50,count,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotients.new_active_planning_states,symmetry quotient states
codex.quot.N4.old,83,count,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotients.old_active_states_checked,old active states
codex.quot.N8.states,613,count,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotients.new_active_planning_states,symmetry quotient states
codex.quot.N8.old,1372,count,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotients.old_active_states_checked,old active states
codex.quot.N12.states,4962,count,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotients.new_active_planning_states,symmetry quotient states
codex.quot.N12.old,6525,count,file:codex-package/structural_compression_results.json,e4e3a1c81f3aa3aa8467cfb8e8d130e9a43ac77a9e832d36f429adc7a85bdb29,quotients.old_active_states_checked,old active states
par.qa2.n,250,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run2/verdicts.json,0a578eefef23fa3ce111bc0a12e1e77d3f8ed89aba7c064cc3b10d7cdafc1464,recomputed from verdicts,QA run 2 (gpt-5-mini reader)
par.qa2.B1c,206,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run2/verdicts.json,0a578eefef23fa3ce111bc0a12e1e77d3f8ed89aba7c064cc3b10d7cdafc1464,recomputed from verdicts,QA run 2 (gpt-5-mini reader)
par.qa2.ORACLE,221,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run2/verdicts.json,0a578eefef23fa3ce111bc0a12e1e77d3f8ed89aba7c064cc3b10d7cdafc1464,recomputed from verdicts,QA run 2 (gpt-5-mini reader)
par.qa2.improved,28,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run2/verdicts.json,0a578eefef23fa3ce111bc0a12e1e77d3f8ed89aba7c064cc3b10d7cdafc1464,recomputed from verdicts,QA run 2 (gpt-5-mini reader)
par.qa2.worsened,13,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run2/verdicts.json,0a578eefef23fa3ce111bc0a12e1e77d3f8ed89aba7c064cc3b10d7cdafc1464,recomputed from verdicts,QA run 2 (gpt-5-mini reader)
par.qa2.p,0.027533155829587486,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run2/verdicts.json,0a578eefef23fa3ce111bc0a12e1e77d3f8ed89aba7c064cc3b10d7cdafc1464,recomputed from verdicts,QA run 2 (gpt-5-mini reader)
par.qa1.B0,136,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run/verdicts.json,c952193f124fa76fcb6f28106a781cc0f08ddfe9107bd1bcc34616fccc530409,recomputed from verdicts,QA run 1 (weak reader)
par.qa1.B1c,138,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run/verdicts.json,c952193f124fa76fcb6f28106a781cc0f08ddfe9107bd1bcc34616fccc530409,recomputed from verdicts,QA run 1 (weak reader)
par.qa1.ORACLE,139,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run/verdicts.json,c952193f124fa76fcb6f28106a781cc0f08ddfe9107bd1bcc34616fccc530409,recomputed from verdicts,QA run 1 (weak reader)
par.qa1.p,0.79052734375,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/or_run/verdicts.json,c952193f124fa76fcb6f28106a781cc0f08ddfe9107bd1bcc34616fccc530409,recomputed from verdicts,QA run 1 (weak reader)
par.qa2.allgold_correct,183/198,frac,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/RESULTS_A1_OR2.md,d5a78c0a34b0739fa6c85435c45fbfb23040d6666a4db715d4f26c39f7d47345,text,reader correct when all gold in top-5
par.qa2.allgold_pct,92,%,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/RESULTS_A1_OR2.md,d5a78c0a34b0739fa6c85435c45fbfb23040d6666a4db715d4f26c39f7d47345,text,
par.qa2.missing_correct,7/32,frac,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/RESULTS_A1_OR2.md,d5a78c0a34b0739fa6c85435c45fbfb23040d6666a4db715d4f26c39f7d47345,text,reader correct when gold missing
par.qa2.missing_pct,22,%,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/a1_qa/RESULTS_A1_OR2.md,d5a78c0a34b0739fa6c85435c45fbfb23040d6666a4db715d4f26c39f7d47345,text,
par.stem.all5,192->198,of 230,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/stem_development.json,dd244edf899541e1288d0ab03aabc749c166beb7f84ed66c0f71eb7b5874c1da,summary.all_dev.all5,stemming all-gold@5
par.stem.p,0.109375,p,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/stem_development.json,dd244edf899541e1288d0ab03aabc749c166beb7f84ed66c0f71eb7b5874c1da,summary.all_dev.all5_exact_mcnemar_p,
par.stemcache.speedup,8.2,x,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/RESULTS_STEMCACHE.md,74c84c0e3951720e9c29907e5ba69c65223ea3573f07e010ba6b24112ce70dd3,text,cached stemming speed-up
par.audit.instance_vocab,17,of 27,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/AUDIT24_REPORT.md,52aae5b543aa509f97d3ba23d5ecfa761796e559b0ed84c17cb80698cacea4c9,text,primary cause among missed pairs
par.audit.no_flag_pct,5.4,%,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/AUDIT24_REPORT.md,52aae5b543aa509f97d3ba23d5ecfa761796e559b0ed84c17cb80698cacea4c9,text,gold sessions lacking has_answer
par.qexp_dev.qa,206->212,of 250,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/qexp/qexp_qa.json,4c162874f26ca173ffca59c0ef992641cfbfa8389852ae7a744bfb9e4f3bb537,summary,"query expansion QA, dev"
par.qexp_dev.p,0.30745625495910645,p,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/qexp/qexp_qa.json,4c162874f26ca173ffca59c0ef992641cfbfa8389852ae7a744bfb9e4f3bb537,summary.mcnemar_p,
par.qexp_dev.all5_p,0.03515625,p,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/qexp/qexp_retrieval.json,963fb4b58e0d8220c2e7a59dfc2efea8b2ac45b762badc25d95791381431f3fa,summary.all5_mcnemar_p,"query expansion retrieval, dev"
par.qexp_ho.qa,207->205,of 250,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/qexp_holdout/result.json,6e7c63ba2f0a7e2e6ee918dde9df8556a3bda729f694c44ae021a5b164bcdbb5,summary.QA_correct,"query expansion QA, held-out"
par.qexp_ho.iw,11/13,,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/qexp_holdout/result.json,6e7c63ba2f0a7e2e6ee918dde9df8556a3bda729f694c44ae021a5b164bcdbb5,summary.QA_improved_worsened,
par.qexp_ho.p,0.8388197422027588,p,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/qexp_holdout/result.json,6e7c63ba2f0a7e2e6ee918dde9df8556a3bda729f694c44ae021a5b164bcdbb5,summary.QA_mcnemar_p,
par.qexp_ho.all5,207->216,of 240,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/qexp_holdout/result.json,6e7c63ba2f0a7e2e6ee918dde9df8556a3bda729f694c44ae021a5b164bcdbb5,summary.retrieval,
par.qexp_ho.all5_p,0.0783538818359375,p,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/qexp_holdout/result.json,6e7c63ba2f0a7e2e6ee918dde9df8556a3bda729f694c44ae021a5b164bcdbb5,summary.retrieval_all5_p,
par.qexp_ho.usd,1.8396,USD,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/qexp_holdout/result.json,6e7c63ba2f0a7e2e6ee918dde9df8556a3bda729f694c44ae021a5b164bcdbb5,summary.usd,cost
par.split.discovery,150,count,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/SPLIT_V1.json,782157d8a57cda51116ecf0b7b9988db5d8be9fff1eff930a7d2f50163d5ca25,discovery,LongMemEval-S split size
par.split.development,250,count,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/SPLIT_V1.json,782157d8a57cda51116ecf0b7b9988db5d8be9fff1eff930a7d2f50163d5ca25,development,LongMemEval-S split size
par.split.final_locked,100,count,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/SPLIT_V1.json,782157d8a57cda51116ecf0b7b9988db5d8be9fff1eff930a7d2f50163d5ca25,final_locked,LongMemEval-S split size
par.split.overlap.discovery,143,count,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/SPLIT_V1.json,782157d8a57cda51116ecf0b7b9988db5d8be9fff1eff930a7d2f50163d5ca25,derived,overlap with this pilot's 470
par.split.overlap.development,230,count,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/SPLIT_V1.json,782157d8a57cda51116ecf0b7b9988db5d8be9fff1eff930a7d2f50163d5ca25,derived,overlap with this pilot's 470
par.split.overlap.final_locked,97,count,file:llmzip-work/review_transfer/certificate_memory_longmemeval_retry_v2/headroom/SPLIT_V1.json,782157d8a57cda51116ecf0b7b9988db5d8be9fff1eff930a7d2f50163d5ca25,derived,overlap with this pilot's 470
ladder.BM25_coarse/-.hit10,55.319148936170215,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=BM25_coarse/-].hit,RealTalk ladder level
ladder.BM25_coarse/-.fr3,33.90536032753278,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=BM25_coarse/-].fr3,RealTalk ladder level
ladder.BM25_frozen/-.hit10,61.702127659574465,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=BM25_frozen/-].hit,RealTalk ladder level
ladder.BM25_frozen/-.fr3,36.048330044970584,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=BM25_frozen/-].fr3,RealTalk ladder level
ladder.NOPROJ_FULL/float.hit10,47.801418439716315,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_FULL/float].hit,RealTalk ladder level
ladder.NOPROJ_FULL/float.fr3,28.068030596586024,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_FULL/float].fr3,RealTalk ladder level
ladder.NOPROJ_FULL/qscale.hit10,63.97163120567376,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_FULL/qscale].hit,RealTalk ladder level
ladder.NOPROJ_FULL/qscale.fr3,38.61778856123762,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_FULL/qscale].fr3,RealTalk ladder level
ladder.NOPROJ_FULL/sym.hit10,7.9432624113475185,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_FULL/sym].hit,RealTalk ladder level
ladder.NOPROJ_FULL/sym.fr3,4.901082493467712,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_FULL/sym].fr3,RealTalk ladder level
ladder.NOPROJ_WORD/float.hit10,56.02836879432624,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_WORD/float].hit,RealTalk ladder level
ladder.NOPROJ_WORD/float.fr3,31.19287580653762,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_WORD/float].fr3,RealTalk ladder level
ladder.NOPROJ_WORD/qscale.hit10,59.57446808510638,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_WORD/qscale].hit,RealTalk ladder level
ladder.NOPROJ_WORD/qscale.fr3,35.728955959639045,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_WORD/qscale].fr3,RealTalk ladder level
